skill,skill_premium_niavereg,skill_premium_countryfes,skill_premium_workerfes,skill_premium_controls
product-design,0.3364543731708043,0.18047174660512477,1.4598709357052269,0.26961827014886863
activecampaign,0.6103354758820427,0.5031310178235788,0.6115842052624078,0.5779547818630321
automation,0.31520410386356496,0.21852196767061896,0.7937711220668239,0.2586476848174368
digital-photography,-0.12056437410665484,-0.22860054358985143,-2.4588284073470312,-0.10983314551449774
photography,-0.1339330726203207,-0.1555657536883457,-0.3147308048513276,-0.13512092295331718
archicad,-0.2892205335105522,-0.20744349454239472,-1.4458660972481157,-0.27354142499230555
ibm-spss,0.6910685818772563,0.33631948394570393,9.786022519102092,0.5329103869298607
ubuntu,0.13551912890332465,0.09479907137840296,3.882031736320976,0.16632426323102942
sugar-crm,0.07072808551536688,0.3773188042525415,1.308930632972377,0.1953564268490318
digital-ocean,-0.15866088004289408,-0.18075886559568813,6.348195986612211,-0.08433464605523472
domain-migration,-0.04453916467946344,-0.01376796978434553,-6.0851838853106335,-0.04358740494261612
platform-migration,-0.00667091465728006,-0.00230180616077889,-1.049868218328721,0.10471516954000136
gambling,0.18499256110359383,-0.07876467587444261,-1.049868218328721,0.14674020766562362
opencart,-0.3226589526235592,-0.25919441743491595,1.8151282860549305,-0.3035434426499002
flowcharts,0.32683913825105765,0.39340629251488946,2.7822551918724203,0.3262487787677171
linkedin-api,-0.11009722466537952,0.02272994254031293,0.6336021662743877,-0.06221394057193678
marketing-cloud-marketing,0.646381280552663,0.5805775870014153,-2.7062390162301355,0.6600799410479039
real-estate-appraisal,-0.12523523085631796,-0.13716171942065705,-1.2730706071681863,-0.21361295217291912
real-estate-management,-0.14071616443154125,-0.08115883822407226,-1.3006328102285,-0.1048448965400818
web-testing,-0.4975802321146759,-0.46762583160196136,-2.773690962824542,-0.4725968723360976
google-plus,-0.12694735913819996,-0.10335836444402388,0.982240444246535,-0.16179586301507656
applescript,0.3185201024152033,-0.02402533084200464,-1.049868218328721,-0.06503054110803448
chat-support,-0.07652631724634514,-0.04045163811189942,-0.24983078897246017,-0.046907373623526
press-advertising,0.6389878334979376,0.4985851274724479,-18.127068032029257,0.5910301680563955
audio-mastering,-0.00960292909419612,-0.18859580241576773,-0.47254350468258466,-0.14077426659839118
audio-mixing,-0.05897780048487329,-0.1973813708801523,-3.3451387367977645,-0.1942684299691735
audio-post-production,0.04220867411688552,-0.16710768963270453,-1.0619214101711347,-0.14788459807748014
comedy-writing,0.49555384512065215,0.1565064937985204,-3.4850570594583594,0.1296584008699983
translation-french-english,0.1406989008394415,0.02320049661173255,-1.729770238056957,-0.14414000899548812
banner-ads,0.24669256406436396,0.19149629984032285,4.201461417049589,0.34447918322659293
algorithms,0.5159605880962654,0.35005707718275564,-29.06298656336853,0.5698001955456103
business-plans,0.5822982900456797,0.5001670013476471,3.2437580036336886,0.4989266360174368
axure,0.3921887235007239,0.23939667306385695,-0.6285802385311887,0.34134774572971294
balsamiq,0.4490449289208452,0.22882105990297133,-0.09951984926782984,0.42220780911049544
retail-merchandising,0.1586255019064056,-0.05630159391857617,-1.7682607527606289,-0.12945959257059955
civil-engineering,-0.4081377925374452,-0.20112120520412585,-0.8416817122536541,-0.38057187349068033
shopify-templates,-0.07142701445415,0.04429107825307937,1.0163618674995347,-0.03519322545114831
sketch-app,0.3006478794571118,0.14182961455761725,-3.3806886157538334,0.2907847148528828
.htaccess,0.37612760047935406,-0.00886683498362887,5.44234887286861,0.1417229601282857
3d-printing,0.10801283107884202,0.10234050169961673,-1.0210457133056838,0.212417470482477
3d-scanning,0.5026996029284929,0.19677800008260812,-1.4150763098800487,0.35120796405760873
3d-rendering,0.127544394069495,0.10448101986231977,1.7957151708118588,0.170447812824743
punch-home-design-studio-pro,-0.22376070914937304,0.02670117997932201,-1.049868218328721,0.0268112036359788
project-scheduling,0.7602210962378861,0.5257367000257052,0.7426324234863502,0.6147128291903116
biography-writing,0.6449740189005889,0.37362627054470776,-1.049868218328721,0.49832544141729274
backbone-js,0.3008253889831628,0.07100074812535306,1.809243582426396,0.2502372605035495
appcelerator-titanium,0.5370300566618806,0.6522174161099291,-1.049868218328721,0.6820131226748819
database-design,0.06618744655551338,0.02457568444413953,-1.1460715268163937,0.02064266156670305
open-office,0.00497742109015598,-0.2995676082615098,-7.624524614503844,0.18084442356690017
cloud-security-framework,0.36769058937235327,0.5529701117830165,-0,0.34782145913518353
cpanel,-0.30786674914240786,-0.2560770500995814,-2.607802428225052,-0.27654686765684755
dnssec,-0.9563606929428634,-0.7463656016928906,-6.256627206820577,-0.7514111740114787
blog-commenting,-0.4364583636129316,-0.21761311154405935,1.2309563200618865,-0.3264155756260527
social-bookmarking,-0.2694304871628632,-0.2470027334415988,0.4328055507785466,-0.26062962079354984
social-media-optimization,-0.15963955644999192,-0.15980590450859697,-0.9793825588573916,-0.19436187176458256
translation-japanese-english,0.25660491119170775,-0.04183062812532875,1.4725690552315347,-0.1391413019778086
webrtc,0.3438995111626043,0.26786706979088715,8.286252413569759,0.4862384002020739
resume-writing,0.40651870876804985,0.16182887986425967,-3.835674031268696,0.18925086165240784
drafting,-0.12657148115497835,-0.00851328385801265,-4.87629673320482,-0.06814238573904421
virtual-private-server,-0.35233435596237345,-0.3613763556603525,-0.4078443122390377,-0.37766610166180614
nginx,0.14967178515767468,0.10295564579764184,-0.2318615023414761,0.2022314065854128
performance-tuning,0.4301319197205455,0.1750425561165921,6.881015804990096,0.321107643098394
varnish-cache,0.3937697841451141,0.21594793428630008,-1.2012885097719446,0.3623774909488801
web-services,0.1470839243202968,0.16492833956519698,2.104240155333216,0.15329509804726632
vectorworks,0.16587990902419708,0.1269315169314608,0.14756223691698633,0.12356680791966984
firewalls,0.2619800235029548,0.14211457931854587,0.11407203653507188,0.1456240765196175
art-direction,0.6610748117346263,0.4442533915433581,2.10536153663918,0.5816130192193577
mobile-ui-design,0.16441020681086055,0.04269106175903702,0.7476358222746986,0.20141961386859888
revit-architecture,-0.1964120387226568,0.07105474548879681,0.4307407016242016,-0.09391412355773009
engineering-design,-0.07753630433367029,0.05039032678594373,0.6360116457330395,8.014086028653621e-4
mechanical-design,0.17470643153566345,0.0379012832142521,0.8089277214364774,0.10761847369633253
imacros-scripting,0.6977621521940823,0.4737116608356624,-4.395985714935176,0.4544234862556383
perl,0.19994408101476033,0.1907151655704352,8.206098015499688,0.17831009200977
regex,0.3470383306593221,0.2723784606469165,2.1536453796955466,0.3659796377178788
unix,0.11278252663627714,0.03922228649126987,-2.762914943124723,0.14803535689100372
adobe-flash,0.0962170022621026,0.14074175024649457,-2.004020334651994,0.13935651373305608
ebook-design,-0.02920834763290177,-0.01748291384242796,-0.35062752919021295,-0.07345233739931085
express-js,0.07616976886340643,0.060550679174975607,1.1298910264505322,0.05175279796021286
architectural-rendering,-0.03894674684906916,-0.00862805867691651,0.3807269656513249,0.01124826915265739
czech,0.33236815554085186,0.22522557580596636,3.439095503645423,0.4491412907047703
indonesian,-0.08910626713747868,0.12069264965785652,3.440119978199014,0.05474512710315606
lithuanian,0.05081359878835807,-0.06625372653721613,6.252879307058484,0.1340306314385471
polish,-0.07875247450089681,-0.198053625484665,1.470045620018827,0.05665347856402547
translation-english-czech,0.21714211414959408,0.18513553927533116,3.9191497916028735,0.28282069417708405
translation-english-filipino,-0.3533560219874456,0.1409222820103685,-1.4015645848293827,-0.1625758826419582
cartography,0.15844310208526616,0.10737465250621037,-4.941087018686617,0.17215123540794094
gis,0.2659322180130138,0.12432870358397188,0.8325515711075555,0.27686380049057435
records-management,-0.12948631265519797,0.0330743691438523,-1.049868218328721,-0.02053179500284159
vicidial,0.02540170590782524,0.3513755055991688,-6.5322184448848155,0.2140751167559032
unbounce,0.3327338439900273,0.2631626907989682,5.501878333520175,0.27095591045783746
investment-research,0.22244336725611863,0.18689494549403304,4.669087703429731,0.249931696771409
thai,0.11573779361512378,-0.06731671258643929,-5.480275358665982,0.1887049165692446
cocoa,0.45482866300262026,0.19065708532429357,15.57400169275845,0.19812228459076925
mac-os-app-development,0.4734385948313157,0.2423715551962097,-0.5510712377504883,0.42011569968164936
atlassian-jira,0.6441216722142586,0.4190099686113758,-2.303144232966365,0.5790295205825795
unit-testing,-0.10404840695403549,-0.21366995137291656,-0.3048526039194139,-0.19301959810699432
indexing,0.7690671632891122,0.3883631937587959,-1.049868218328721,0.24644176877815105
humor-writing,0.3924692010626491,0.14818211285881286,2.6530129960740303,0.13458083045603234
hootsuite,-0.2441002368776461,-0.17556883363733142,2.7888742224602963,-0.23643161489047057
payment-gateway-integration,0.08861403857750297,0.14550494980939924,0.16829380536685049,0.10748791572866905
technical-translation,0.24507144295689687,0.31045205674499304,7.770943552409381,0.3609284577080099
lamp-administration,0.3349968186204624,0.20774172895332807,3.000000000000001,0.2252838060381909
data-modeling,0.3780418344443681,0.32209875245761765,1.3315710033316135,0.31845874940534713
satire,0.17627141229413093,-0.15513464674653502,7.833446798709828,-0.07134373887756004
trello,0.219166022650022,0.1807621511665956,0.0757358984540364,0.2095235109366912
translation-tagalog-english,-0.6295962248437439,-0.31483430677512103,-1.3715804051553944,-0.7801871058687564
3d-systems,-0.13283009123312947,0.12775008113164515,9.69773766083559,0.09168948425475984
structural-engineering,-0.22188778512001223,-0.1465098484406339,3.1244185536687863,-0.22459673207706
gaap,0.1267142797362548,0.04237388674973038,0.9782983083983328,-0.00377562678924262
dropbox-api,0.08528973059709717,-0.07024281646377246,-0.2726319199348511,-0.15407385247756064
microsoft-server,0.1510373806626047,-0.04159970415910264,-8.263987182263099,0.06013378045672332
wordperfect,-0.5277808332523543,-0.14570358774263184,-1.049868218328721,-0.3845923607025195
gui-design,0.4392604825965318,0.22733081828826993,4.045102059690982,0.3052519031220909
medical-illustration,0.5921343858070167,0.4648770260429568,-1.049868218328721,0.4541033243084306
music,-0.00760451580377143,-0.11863543770757956,-2.598180435402489,-7.689015952255651e-4
music-arrangement,0.00390010168351222,-0.2054074429213517,-8.964032265977618,-0.03594002468274983
music-producer,0.07360333035605353,-0.07963607386907132,-4.998789454594218,0.02043580644955079
ebay-web-services,-0.4320047520241962,-0.1607629605802346,1.480073075026746,-0.3107442198840327
adobe-audition,-0.07531308129488432,-0.17181758735917166,0.12796979394496097,-0.1500574148112764
medical-writing,0.14239879638852784,0.03031264570844033,1.693086348891529,0.07422544866371589
fiction-writing,0.16005603204386007,0.03401645311768137,3.1599303139114916,0.02649536245390739
short-story-writing,0.2766192609933113,-0.00665140887095589,8.995423784057833,0.08163254516232858
microsoft-dynamics-crm,0.3404771915585766,0.34472702588462006,-3.3767433547096646,0.2821329506033269
copyright,0.39006659830160456,0.35243370825035014,3.800128696898482,0.3320603488945453
operations-research,0.14440905549947358,0.08233815011037457,-0.4275068992461237,0.12853846772534644
apache-solr,0.5302914440818742,0.3793880450830139,5.211240357424174,0.4392083803667989
technical-recruiter,-0.07558153939812338,-0.11244321595165366,0.20200856852517304,-0.04159865621307192
peachtree-accounting,-0.2526879700085627,-1.036084154962452,-1.049868218328721,-0.8925247850558872
microsoft-excel-powerpivot,0.3187513129298516,0.22564974416651593,1.8914758092091375,0.2560450506405261
odoo,-0.20946493380575196,-0.01016464547077619,-7.498715298636707,-0.10261152466646709
openerp-development,-0.07790344324334304,-0.00174000306179216,-1.049868218328721,-0.03170091317136275
sketching,0.118621564722233,0.08011438782678117,2.687410647357557,0.12526212046099305
wp-ecommerce,-0.15809517096821227,-0.0266256002081324,1.2474594257425753,-0.12927780280214785
business-mathematics,-0.13506811772341365,-0.13237611771257876,-1.049868218328721,-0.10280596543910712
italian,0.02996643983124986,-0.07107197240647284,-0.25456359912287524,0.1802320248579423
ipad-app-development,0.28036191941906635,0.21977516651469717,3.742029327638045,0.2574579348588277
lighting-design,0.09603141182061734,0.2422335433151895,1.3779637807650242,0.2331048315647966
multithreaded-programming,0.3783463163508153,0.10230025303194804,-4.801235424054308,0.5024618081835956
tcp-ip,0.7675663855342523,0.5053413914755142,-1.049868218328721,0.8977396585733199
financial-writing,0.2976085993330525,0.3848033491585344,-4.33607012656548,0.3585645126529502
music-composition,-0.110839622235932,-0.2455493479180543,-6.682957263854891,-0.11119287552674932
english-tutoring,-0.21220721922559824,-0.2528498353038208,-0.6755095521232337,-0.263712263888881
esl-teaching,-0.16599060375032712,-0.13566572302156343,-0.9948577466424334,-0.20742084629374885
ebay-api,-0.4256339465658203,-0.287611817792011,1.4306447986436694,-0.25745178423760173
zendesk-api-development,0.5264475404830862,0.23279778477354937,-10.6441050442242,0.4715326691417696
performance-testing,-0.3733090253358881,-0.39147089915357663,-1.3586623515773515,-0.36999577943979606
information-architecture,0.09336304553695898,-0.10581852003941662,0.5535987474735372,0.12266932806339388
dynamodb,0.4280013088930637,0.21125968340669843,-3.14247743604046,0.32208679769481074
management-skills,0.3822479619989864,0.1982062697796816,-2.964326231809133,0.295932777363755
video-conversion,0.34464345815411573,0.08900529546099128,-2.3270049950099003,0.17389899869770603
project-management-professional,0.6791805239562758,0.4808731576695661,-0.5486080217420478,0.5544063146391639
translation-english-estonian,-0.20614612178984443,-0.5188714812316101,-2.4485060410591464,-0.22549266714063113
translation-estonian-english,0.09662268886532692,-0.390332837510056,-1.049868218328721,-0.1689202143697478
facebook-api,0.21003866537877913,0.25718160866892503,-4.237069362462922,0.2967978097076355
atmel-avr,0.7887006831790467,0.6507857908000466,-1.049868218328721,0.6938476609071863
apple-motion,-0.671392121358997,-0.31357846677303153,-7.546411290456633,-0.4424120999499208
logistics,0.2088201785962665,0.03957771910646605,1.126706187945164,0.21930259588111367
openwrt,0.02650390237722054,0.2487838144733789,-1.049868218328721,0.2024989344043472
corporate-law,0.5481533935514377,0.5463758168621008,10.644705964143268,0.4744654719468459
employment-law,0.5599143717140853,0.5047698955667235,-3.051073830854812,0.4006992580663758
sms,-0.05622555984378013,-0.05695727011889003,1.4277586099382646,-0.03719938249235829
frontend-development,0.1895884658591185,0.18747246673641352,1.0826137204031836,0.2332234358562184
nutrition,0.31090732328442877,0.2843341935735229,-6.466528636293018,0.24482455818316776
recipe-writing,-0.2533748771627347,-0.02830484644384853,0.16192241544176453,-0.08524284994940048
video-sales-letter,1.1988727481939438,1.0119681332950845,2.9009575434741572,0.971540024483644
it-management,0.10056144705006242,0.07004659381853408,4.3698536751684784,0.29047012955784474
mandrill,0.3707156318463537,0.14415596377682532,-5.662995518077282,0.2916841695365873
vue.js,0.17887927466952502,0.0772624993259428,1.5476438405367243,0.17910718723551475
hrm,0.3652461486687462,-0.02903191306455389,-2.9689873743091164,0.13088357797647976
interactive-voice-response,-0.42902014496714674,-0.2913114941575107,0.16117839817423985,-0.26917509486957575
psd-to-html,-0.08318241268848192,-0.01974997618994414,-0.8349035888210464,-0.03742362286567811
antispam-and-antivirus,0.12047198958248928,0.04092823678775166,-4.1602389249647,0.02379113846458971
spamassassin,-0.26549080189483326,0.05700589108172728,2.5377264684462277,-0.13760843952233978
influencer-marketing,-0.07166245362852618,-0.05573049158553869,-0.35302231009567736,-0.06166571831769924
translation-english-mandarin,0.13070154887465685,0.05521618800786597,-6.0540858764387595,0.3595137879489458
translation-mandarin-english,-0.7342964784868279,-0.46778992621550386,-1.049868218328721,-0.4899481459075457
umbraco,0.31874402037085864,0.2376683849083649,-4.064074607216339,0.3375860666680489
patent-law,0.7078194704441357,0.6567595527084227,37.630928772387755,0.620117832444909
iphone-ui-design,0.15319441295520403,0.097681880280526,5.91794618729534,0.25119837874473055
tapestry,1.2091706110692253,0.34194915442145507,-1.049868218328721,0.4039707075561123
citrix-netscaler,0.5211254109050815,0.42167954663142904,1.381772504962722,0.4515558979017157
big-data,0.6856547415213309,0.5016907593248318,5.966051950855362,0.6182363860385165
cassandra,0.284734669833153,0.19441427592387636,1.7964269149660306,0.17252155402971428
elasticsearch,0.31062894651609124,0.2464560158447045,3.1004308131277356,0.34779733501579774
nosql,0.5782581116297683,0.4564192169228037,-1.2423789807046826,0.6446396587071866
label-and-package-design,0.44549289418825705,0.29291226557013417,1.9118616705021192,0.4140814673502777
translation-swedish-english,0.1408285019633428,-0.09909199809831629,-0,-0.0373208715706471
loyalty-marketing,1.0832200353189534,1.3068715838086993,-1.049868218328721,1.226428703146101
tumblr,0.01301918064766981,0.10065241757660735,3.997993983114463,0.1864242967332249
cakephp,-0.14679867771372804,0.09122623454427103,5.868048061165727,-0.01865357396610985
svn,0.099469856566208,0.10098693345782056,-1.049868218328721,0.23506180881526215
wix,-0.15512332112284208,-0.1561518721413446,1.694508911391271,-0.2322593649962036
translation-english-indonesian,-0.2146480073516625,0.07678824879799348,-1.343208310086774,-0.00552281051203291
jsp,-0.12043730603829422,-0.08694013185719537,4.225262377947825,-0.09383962093200196
mercurial,-0.33334516594499136,-0.13443406499001226,-1.049868218328721,-0.1857061285698822
adobe-digital-marketing-suite,0.4408763146418492,0.26192241622438245,-0.3504152810211576,0.3958292218599868
property-management,0.07569425295202345,0.00513460763069863,-0.9795921118893184,0.02424997287034562
book-writing,-0.06253171412299466,-0.12159710893850063,0.3648359720698091,-0.107085483398797
cisco-ios,0.23510501309890008,0.04326424667068851,4.1297438869345555,0.2181511899937557
cisco-routers,0.3453559637375909,0.1434973460514497,3.505840215056805,0.39916014530416577
network-analysis,0.11530653629090395,-0.24374108991838103,0.33512758839875756,-0.13522955498359485
network-engineering,0.16549232516608756,0.21203117897037785,7.831896067428762,0.27544127070628466
webgl,0.5651540006161705,0.3467143024461284,-1.049868218328721,0.6249869262079762
j2ee,-0.05460961486379671,-0.07764842691641252,7.158198348686939,0.01551768286973452
medical-records-research,-0.2513147802046861,-0.2460788277383148,-1.049868218328721,-0.18719078898667593
network-programming,0.30839967661211876,0.153579503761675,2.327928356620183,0.3835067838580096
pinterest-marketing,-0.27638818141615124,-0.2151970075776043,-1.420158672341599,-0.2498613137647335
yahoo-advertising-solutions,0.11379228715593467,-0.08554994284127314,5.969962513678609,0.10824053407905555
yahoo-search-marketing,0.2791335904679659,0.01300462134190202,-3.594109143516174,-0.0245473487967409
game-testing,-0.5013422774865977,-0.4962699130371181,6.304032898788516,-0.4383142261946807
translation-german-english,0.22996779002867032,0.00894831217581016,2.5959472399296177,-0.12030383307661016
technical-analysis,-0.00545815034675774,0.064834913815471365,-8.17346336150167,0.18081466612306552
translation-french-german,-0.1050951032823973,-0.41935100717493035,-0.32177016134388753,-0.4114085432538293
microsoft-lync-server,0.19622772213917267,0.05922012970581676,-1.049868218328721,0.3982321938284554
vpn,0.0714153819786198,0.1794070275091211,-0.04548922328650297,0.13116518930855411
cisco-asa,0.32847675195515214,0.231289175178709,-9.743388886482238,0.27474428775309434
microsoft-visual-studio,0.24489268378489415,0.2005066877174365,0.5262605927312667,0.2472356393913782
mvc-framework,-0.12046709774683136,-0.05339091468145945,4.112837252050912,-0.04732254366368932
latvian,-0.0871019532951343,-0.3810047966812709,0.7857469827516013,-0.15028841720441555
translation-english-latvian,-0.508648451961217,-0.6442853790371555,1.9013489203505256,-0.32333230362174414
app-usability-analysis,-0.30053305248052814,0.00748458039695745,-1.049868218328721,-0.1857859124169289
software-debugging,0.21677751773748752,0.04278486752216969,-3.294582489936478,0.21673577279152045
translation-dutch-english,0.17201518059985255,0.01010918972641891,2.662936737346808,0.02102440558418846
translation-english-polish,-0.23714295028425,-0.3342157030292474,-2.148966390263431,-0.09908114077700368
translation-polish-english,-0.17480571178799242,-0.19824009810619347,2.9564385879968293,0.17068566008148278
aweber,0.38204556294869113,0.3734219617134988,7.588010040189345,0.3401062148551058
basecamp,-0.11442460003633576,-0.21005695143783237,0.07356177642808429,-0.1897196236140924
capybara,0.8524303782466373,0.2699142630980015,-1.049868218328721,0.23843028360408744
heroku,0.2619230851703091,0.1490961280044819,10.037082770859834,0.2388902382507686
rspec,0.5875765050167457,0.4679415618089584,-1.049868218328721,0.5734447751779563
slim,0.5749073060354332,0.3299998710919658,-1.049868218328721,0.33359354386121265
stripe,0.13053314004697705,0.12136631457445396,1.844745061802351,0.08382377391245234
translation-chinese-english,0.3409721869527547,0.03155902021638833,-0.8334797875119951,0.3726417212071833
yii-framework,0.1794777949575964,0.11463266959430496,-1.049868218328721,0.22109209841428368
users-guide-writing,0.2603149389008809,0.4673193648798906,-1.049868218328721,0.2974218673702812
scrapy-framework,-0.04030081035722487,-0.02637340828880941,-0.47597346570691296,0.05597664730750332
pardot-administration,0.24915221228052983,0.23068328052278655,5.412498680996844,0.11883326466239257
pardot-development,1.0950685831274791,0.9092267612465412,-1,0.791943442853054
pardot-marketing,1.082841863976861,0.7983094491893906,2.464649352961152,0.8043417040317846
microsoft-power-bi,0.49199364422694875,0.36160540482783365,1.7600885874544767,0.3736098921693312
drop-shipping,-0.3943170492332146,-0.21511549776745773,-0.628211553459298,-0.30663046637939895
jekyll,0.22271823087484505,-0.01054923866312495,-8.783357009937651,0.2483042531160886
healthcare-common-procedure-coding-system,2.051926523026541,1.2689621858762594,-1.049868218328721,1.412368197987336
medical-billing-coding,0.22509284518760941,0.1412893251608795,-5.809240242801769,0.1628551070607213
atl,0.5634951614377129,0.3610360319631371,-2.972213302211117,0.48206152665204394
mfc,0.8183883728425716,0.4757630493490161,-1.049868218328721,0.9630240583203374
windev,1.2091706110692195,0.8713760107609773,-1.049868218328721,1.385217141366884
econometrics,0.7381982339724681,0.5506187339691502,-8.02007261863148,0.7825459574574528
economic-analysis,0.8048926579745845,0.7465375531862836,-1.6310872431006849,0.8406018287067814
ebooks,0.04786023336194112,0.03836833640502609,-1.435598473131792,-0.00868962923060833
contract-drafting,0.07915479521901739,0.17010226583298946,0.3215536685611835,0.15440317467787584
translation-english-italian,0.02718218459535778,0.00617704285122335,-1.28849465268606,0.18732973101343536
templates,-0.05050270390288038,0.05326777486720843,0.9793688341572014,-0.02273330275259505
quantity-surveying,-0.16387475102061805,0.01912118096501611,0.40377832203121217,-0.14122436541703698
typescript,0.1032182151209277,0.06151140662279619,1.5435306000698277,0.15121476523767202
processing,-0.09360805066211894,-0.05174619338444583,-1.3581027823046488,-0.07295955561561453
dhcp,-0.43257923918365526,-0.2179614546749828,19.999999999999993,-0.34830649432105654
dns,-0.07596539282715817,-0.07960933834481002,-2.459042585156905,-0.01626253232335941
vmware-administration,0.00378956689118624,0.09491799357352956,0.6092214230935394,0.18600091844818667
travel-writing,-0.0992052576939654,-0.12408029894005228,-5.138353756774889,-0.09825234769597065
artificial-intelligence,0.50830608075704,0.3359732421193693,-3.6322951057246287,0.3485513430642635
natural-language-processing,0.7012204534721123,0.4788357119570284,-6.5453093968664255,0.5794531401351968
gps-development,-0.01768887195498889,0.16449201315779943,-1.9222540274003328,0.1303015895261755
building-estimation,-0.12812284622045647,0.06449260131247772,-1.6671138512574648,-0.08303790659484471
direct-marketing,0.4947716698997543,0.4127499174047055,0.4541098602609354,0.4473469283581856
google-analytics-api,0.6463614930721582,0.49694829667664697,13.387155434652351,0.5828122522300961
adobe-lightroom,-0.3208771371896448,-0.21184057372110668,-1.4574753674264536,-0.19875976231989675
translation-german-french,0.1013119045558295,0.10903817437121992,0.6571980782516791,0.01374780743346356
corporate-finance,0.20530662888126824,0.3242489335050043,-0.8529697602427806,0.3753844068280861
clickbank,0.5517607702020649,0.34651006036014775,21.48961873997509,0.4385318761117867
kajabi,0.3293974294414979,0.34004501001629694,7.261416876582024,0.3054222138840664
skype,0.0061207196939951,-0.03151544739003603,0.95873575370016,-0.00986657325185258
database-modeling,0.19237004652982043,-0.01435803691130305,8.237734668279241,0.07408272845855146
travel-agent,0.34247291487923615,0.1427575804784277,-2.392425106420617,0.22297798194922172
audio-engineering,0.26875343607389907,-0.01538254526649951,-0.472662909054516,0.02306585993817436
ipsec,0.7733453235767644,0.6623047467277994,3.621555891992414,0.9424989997710614
python-scipy,0.31421544207284074,-0.07544490121625273,-2.051939304809827,0.12082366497463426
translation-russian-english,-0.07990959841093534,-0.08547762174916455,2.5,0.09410083446443668
translation-english-brazilian-portuguese,-0.04095476514139725,-0.19150017906482747,13.329999999999998,-0.12209052055755
property-tax,-0.1637672038747565,-0.0239473638115743,-0.10933220035764996,-0.20053102218650232
amember,1.329739308996725,0.827724361490364,-1.049868218328721,1.1489460583710716
moodle,0.09013888887510894,0.0529155711127291,0.02645446285872984,-0.00923024411148681
zend-framework,0.5092838769168065,0.2873594792895109,4.831099057084414,0.4668555592701581
opsworks,0.6397412553676713,-0.10815255751616276,-1.049868218328721,-0.08534519659132105
legal-writing,-0.00782272453803642,0.03497307385622711,-6.442809983671441,0.01003736102243136
coldfusion,0.11997883826455208,0.3424281724957338,-1.2399185320687836,0.12904922298511673
literature-review,0.12820008046020462,0.14035005125268557,0.2582916161963653,0.15868012252832991
fact-checking,-0.09624264548931896,0.0493888447134244,-8.012674825866432,0.02777986187853554
ecmascript,0.3024163722842427,0.3083331037928767,0.1099999999999994,0.42592404464404365
vbulletin,0.0488372153338369,0.5144449907110261,-1.049868218328721,0.21291258548032252
physics,0.25571982277919836,0.04232182867654464,-7.5385781915348735,0.05380192744816618
python-numpy,0.164442848497354,-0.23164019286638177,-0,-0.10651485721552624
lotus-domino,0.6343925034481261,0.07939123443437761,-1.049868218328721,0.2191694372284864
lotus-notes,0.15482929382990526,-0.00548948387304075,-1.049868218328721,-0.1584036100145126
netsuite-administration,0.25552122520373305,0.4952508127401812,1.4648653977657824,0.2777341743817434
brand-management,0.3692231844558425,0.13219942485078526,0.14926748464646628,0.22318127340257457
silverstripe,-0.12522797474923755,-0.07834578780464682,-1.049868218328721,-0.2619751365549527
computer-vision,0.6351022506727492,0.6376560937058416,-7.4517164750637646,0.7105146417293888
legal-transcription,0.3614260527646032,-0.10821022675751243,-1.2192525128857843,0.03694169371014554
document-conversion,-0.34200242480727067,-0.15664364090551494,-0.3165573998494445,-0.15764546730406154
api-documentation,0.4136271521937318,0.27664837756358396,-0.6992911496051064,0.31816285302124314
curl,0.1129965842021412,0.2187934890895742,-1.049868218328721,0.3722247651087065
real-estate-law,0.4004398906206816,0.31070158914497137,-6.24821567949117,0.3856219033258833
content-marketing,0.2379356884246659,0.19583040378835903,0.9408342673518943,0.2337878226823796
graphics-programming,0.02512767659419721,0.11540188631488373,0.4361431246331201,0.0711962310161046
lead-magnet,0.8014048218811529,0.4876126973385711,4.1112491812009475,0.5430946027609495
business-intelligence,0.3669116699914752,0.3218445869908628,-0.37819949291672744,0.3174727530209632
jasperreports,0.4708706102461065,0.638992846264993,-14.346879769377818,0.636299933461995
freelance-marketing,-0.04401996051082613,0.07885041719844363,0.4400000000000003,0.03551711529344661
project-planning,0.7241670881379103,0.42904346789553294,-3.6235043694808056,0.5762449306499164
product-management,-0.14746101976481196,-0.04963243778352719,1.0041934716114962,-0.13012355223712802
mvvm,-0.08137690084034471,0.10273758837034992,-1.049868218328721,-0.07848453212734824
numpy,0.08579968979563986,-0.16001609740707495,-1.0276566482985063,-0.03219680450949461
r,-0.00200611189093506,0.00136936762774968,0.01102594826538672,-0.00528944751264081
accelerated-mobile-pages,0.29190793026933576,0.6481126877491536,-1.049868218328721,0.4553799385332954
content-moderation,-0.3394737607069467,-0.17788289207644434,4.696018574735794,-0.29012370034398444
graph-databases,-0.16383154647908058,-0.0010638426471705,-1.1213670471911,-0.02653074760713059
wamp,-0.2952821284225608,4.089065102211646e-4,-1.049868218328721,-0.14766589018225248
ad-servers,0.5128535016345422,0.34784300411705454,2.3418366782190794,0.4438476119171528
java-servlets-development,-0.7116221455041135,-0.45878499465918887,2.559999999999999,-0.7996417068074049
phpmyadmin,-0.2047292239805659,-0.14162745370479218,-1.549995801150732,-0.1443866245698794
internet-surveys,0.2909839241975473,0.0878618528047018,5.324494301944601,0.12902456523979958
report-writing,0.29022470623495455,0.12339540821028123,1.0231002789361503,0.2033428726554087
